RBD,DV_RBD,NOMBRE_ESTABLECIMIENTO,DEPENDENCIA,AREA,COD_REGION,COD_PROV,COD_COM_EST,COMUNA,PRIMERA_PRIORIDAD,SEGUNDA_PRIORIDAD,TERCERA_PRIORIDAD,NO_VULNERABLES,SIN_INFORMACION,TOTAL_MATRICULA_2015,IVE_SINAE_2016
14288,3,COLEGIO NUEVA PROVIDENCIA,PARTICULAR SUBVENCIONADO,URBANO,5,56,5601,SAN ANTONIO,34,14,24,55,2,129,55.8
14299,9,COLEGIO ADVENTISTA ANEXO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,116,27,79,82,9,313,70.9
14313,8,COLEGIO NUEVA ESPERANZA,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,45,5,39,62,3,154,57.8
14314,6,COLEGIO THOMAS ALVA EDISON,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,19,2,29,27,6,83,60.2
14315,4,COLEGIO VICTOR ANTONIO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,14,2,11,31,4,62,43.5
14316,2,COLEGIO EMANUEL,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,12,4,9,46,8,79,31.6
14332,4,COLEGIO PEHUEN,PARTICULAR SUBVENCIONADO,URBANO,5,54,5402,CABILDO,17,1,9,34,0,61,44.3
14336,7,LICEO TECN. PROF. OBISPO RAFAEL LIRA INFANTE,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,120,17,40,20,0,197,89.8
14348,0,COLEGIO ESPIRITU SANTO,PARTICULAR SUBVENCIONADO,URBANO,5,56,5601,SAN ANTONIO,85,15,72,65,0,237,72.6
14359,6,COLEGIO LOS REYES,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,56,13,77,167,28,341,42.8
14363,4,COLEGIO HISPANO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,96,26,111,211,33,477,48.8
14365,0,COLEGIO CHARLES DICKENS,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,65,43,39,43,7,197,74.6
14373,1,COLEGIO JOSE LUIS NORRIS,PARTICULAR SUBVENCIONADO,URBANO,5,56,5601,SAN ANTONIO,55,5,20,28,0,108,74.1
14375,8,COLEGIO DIVINA MAESTRA,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,125,19,97,70,9,320,75.3
14381,2,COLEGIO EL VALLE DE CASABLANCA,PARTICULAR SUBVENCIONADO,URBANO,5,51,5102,CASABLANCA,17,2,16,30,3,68,51.5
14387,1,COLEGIO SAN NICOLAS EL OLIVAR,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,28,14,15,28,1,86,66.3
14397,9,COLEGIO CRISTIANO DE QUILLOTA,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,55,12,10,26,0,103,74.8
14400,2,LICEO TÉCNICO CARLOS ALESSANDRI ALTAMIRANO,MUNICIPAL - DAEM,URBANO,5,56,5602,ALGARROBO,196,46,32,40,0,314,87.3
14413,4,ESCUELA SANTA CLARA,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,28,11,30,80,5,154,44.8
14416,9,COLEGIO DOMINGO ORTIZ DE ROZAS,PARTICULAR SUBVENCIONADO,URBANO,5,54,5401,LA LIGUA,138,3,62,145,4,352,57.7
14418,5,COLEGIO PANAL  ANEXO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,69,6,33,24,1,133,81.2
14420,7,COLEGIO EL ALBA,PARTICULAR SUBVENCIONADO,URBANO,5,56,5604,EL QUISCO,31,10,16,30,0,87,65.5
14470,3,LICEO POLITÉCNICO MARGA MARGA,MUNICIPAL - CORPORACIÓN,URBANO,5,58,5801,QUILPUÉ,196,51,86,28,4,365,91.2
14487,8,COLEGIO MAESE DA VINCI,PARTICULAR SUBVENCIONADO,URBANO,5,54,5401,LA LIGUA,83,18,40,47,1,189,74.6
14490,8,COLEGIO MANANTIAL,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,114,28,40,124,4,310,58.7
14494,0,COLEGIO EVANGELICO LABRANZA DE DIOS,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,18,2,14,36,2,72,47.2
14504,1,COLEGIO CRISTIANO CON-CON,PARTICULAR SUBVENCIONADO,URBANO,5,51,5103,CONCÓN,36,4,14,19,2,75,72.0
14506,8,COLEGIO APUMANQUE,PARTICULAR SUBVENCIONADO,URBANO,5,55,5502,LA CALERA,71,11,45,116,27,270,47.0
14510,6,COLEGIO NACIONAL,PARTICULAR SUBVENCIONADO,URBANO,5,58,5802,LIMACHE,52,15,52,64,16,199,59.8
14511,4,COLEGIO SANTA BARBARA DE LA REINA,PARTICULAR SUBVENCIONADO,URBANO,5,51,5102,CASABLANCA,42,7,15,26,1,91,70.3
14514,9,COLEGIO EL ARRAYAN,PARTICULAR SUBVENCIONADO,URBANO,5,51,5102,CASABLANCA,66,3,49,145,2,265,44.5
14516,5,ESCUELA  ESPECIAL CANEC,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,2,0,0,0,0,2,100.0
14523,8,LIONS SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,5,56,5603,CARTAGENA,139,14,70,93,2,318,70.1
14526,2,COLEGIO ALONSO DE QUINTERO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5107,QUINTERO,72,11,28,79,3,193,57.5
14527,0,KING EDWARD'S SCHOOL 2,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,73,16,34,35,0,158,77.8
14534,3,COLEGIO AMANCAY LIMACHE,PARTICULAR SUBVENCIONADO,URBANO,5,58,5802,LIMACHE,43,8,39,41,4,135,66.7
14537,8,COLEGIO ADONAY PUKALAN,PARTICULAR SUBVENCIONADO,URBANO,5,54,5401,LA LIGUA,101,24,38,47,1,211,77.3
14538,6,COL.SANTO DOMINGO DE GUZMAN,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,30,10,36,112,14,202,37.6
14541,6,COLEGIO PATRICIO LYNCH,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,26,1,29,71,7,134,41.8
14552,1,COLEGIO SAN NICOLAS DE CANAL CHACAO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,59,13,37,28,0,137,79.6
14565,3,VERDOYHAM SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,5,57,5703,LLAILLAY,50,7,16,21,1,95,76.8
14568,8,COLEGIO CRISTO REY SALVADOR,PARTICULAR SUBVENCIONADO,URBANO,5,56,5601,SAN ANTONIO,25,11,28,64,2,130,49.2
14580,7,COLEGIO BOSTON,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,29,15,36,22,2,104,76.9
14594,7,COLEGIO QUILLOTA TERRANOVA,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,40,9,20,55,6,130,53.1
14599,8,COLEGIO POETA DANIEL DE LA VEGA,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,35,12,16,38,7,108,58.3
14605,6,COLEGIO VILLA ACONCAGUA,PARTICULAR SUBVENCIONADO,URBANO,5,51,5103,CONCÓN,116,12,47,84,2,261,67.0
14606,4,COLEGIO PUERTO PAZ,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,24,5,16,19,2,66,68.2
14608,0,COLEGIO JUANITA FERNANDEZ,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,113,13,44,97,1,268,63.4
14614,5,COLEGIO VEDRUNA,PARTICULAR SUBVENCIONADO,URBANO,5,57,5701,SAN FELIPE,29,1,16,77,8,131,35.1
14622,6,COLEGIO SAN AGUSTIN,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,49,12,29,24,0,114,78.9
14626,9,COLEGIO ARAUCARIAS,PARTICULAR SUBVENCIONADO,URBANO,5,56,5601,SAN ANTONIO,33,8,20,38,2,101,60.4
14629,3,COLEGIO CASTELIANO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,107,20,64,135,4,330,57.9
14641,2,COLEGIO  PAULA  VIVANCO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5802,LIMACHE,62,5,43,13,1,124,88.7
14642,0,COLEGIO CRISTIANO EMBAJADORES DEL REY,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,60,21,45,46,4,176,71.6
14643,9,CASABLANCA BILINGUAL SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,5,51,5102,CASABLANCA,43,8,13,29,1,94,68.1
14659,5,COLEGIO INGLES SAN ANFELI,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,27,5,15,6,3,56,83.9
14670,6,COLEGIO SAN SEBASTIAN,PARTICULAR SUBVENCIONADO,URBANO,5,53,5301,LOS ANDES,62,10,31,133,19,255,40.4
14671,4,COLEGIO TIERRA DEL FUEGO,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,116,11,41,87,4,259,64.9
14673,0,COLEGIO NUEVA ERA SIGLO XXI  QUILLOTA,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,63,15,20,42,0,140,70.0
14674,9,COLEGIO NUEVO MILENIO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,68,20,65,94,10,257,59.5
14675,7,COLEGIO SAN SEBASTIAN DE AKIVI,PARTICULAR SUBVENCIONADO,URBANO,5,52,5201,ISLA DE PASCUA,32,12,3,17,2,66,71.2
14676,5,COLEGIO CANEC VALPARAISO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,0,1,0,1,0,2,50.0
14677,3,COLEGIO CAPITAN ARTURO PRAT CHACON,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,38,8,24,16,3,89,78.7
14687,0,COLEGIO GEA,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,47,8,24,31,16,126,62.7
14697,8,LICEO BICENTENARIO CORDILLERA DE SAN FELIPE,MUNICIPAL - DAEM,URBANO,5,57,5701,SAN FELIPE,120,23,44,86,0,273,68.5
14699,4,COLEGIO FENIX,PARTICULAR SUBVENCIONADO,URBANO,5,56,5601,SAN ANTONIO,37,3,28,97,0,165,41.2
14703,6,THE KINGSTOWN SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,41,21,39,100,40,241,41.9
14707,9,COLEGIO PORTALIANO,PARTICULAR SUBVENCIONADO,URBANO,5,57,5701,SAN FELIPE,75,7,48,129,6,265,49.1
14716,8,PAN AMERICAN COLLEGE VINA DEL MAR,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,28,8,39,79,36,190,39.5
14717,6,COLEGIO LAS AMERICAS,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,40,11,31,62,10,154,53.2
14720,6,LICEO GASTRONOMIA Y TURISMO,MUNICIPAL - CORPORACIÓN,URBANO,5,58,5801,QUILPUÉ,243,56,94,54,6,453,86.8
14750,8,COLEGIO GREENLAND SAN FELIPE,PARTICULAR SUBVENCIONADO,URBANO,5,57,5701,SAN FELIPE,22,1,9,58,8,98,32.7
14751,6,COLEGIO EL ROBLE DE SANTO DOMINGO,PARTICULAR SUBVENCIONADO,URBANO,5,56,5606,SANTO DOMINGO,19,11,12,43,1,86,48.8
14764,8,COLEGIO UMBRAL DE CURAUMA,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,32,9,38,94,31,204,38.7
14770,2,COL.PRECURSOR FRANCISCO DE MIRANDA,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,55,6,25,47,3,136,63.2
14771,0,COLEGIO CARLOMAGNO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,25,3,29,65,14,136,41.9
14773,7,COLEGIO GUARDIAMARINA RIQUELME,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,22,8,27,52,1,110,51.8
14775,3,COLEGIO MONTESOL 2,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,18,14,15,35,25,107,43.9
14778,8,COLEGIO SAN NICOLAS,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,59,11,20,7,1,98,91.8
14779,6,COLEGIO MAR ABIERTO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,12,6,15,51,12,96,34.4
14782,6,COLEGIO ANTUMAPU,PARTICULAR SUBVENCIONADO,URBANO,5,55,5502,LA CALERA,53,1,13,18,0,85,78.8
14783,4,COLEGIO NUEVA ERA SIGLO XXI,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,48,28,32,121,25,254,42.5
14788,5,COLEGIO PAPA JUAN PABLO II,PARTICULAR SUBVENCIONADO,URBANO,5,56,5601,SAN ANTONIO,46,19,20,45,0,130,65.4
14790,7,COLEGIO SAINT-LAWRENCE,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,47,6,16,25,1,95,72.6
14818,0,COLEGIO NUMANCIA,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,37,11,41,89,20,198,44.9
14819,9,COLEGIO CERVANTINO,PARTICULAR SUBVENCIONADO,URBANO,5,57,5705,PUTAENDO,37,0,21,33,2,93,62.4
14820,2,COLEGIO SANTA MARIA COLLEGE,PARTICULAR SUBVENCIONADO,URBANO,5,57,5706,SANTA MARÍA,69,9,18,29,3,128,75.0
14822,9,COLEGIO ALBORADA DEL MAR,PARTICULAR SUBVENCIONADO,URBANO,5,51,5103,CONCÓN,68,4,27,47,1,147,67.3
14823,7,COLEGIO ANTONIO ZANOLETTI,PARTICULAR SUBVENCIONADO,URBANO,5,54,5403,PAPUDO,28,3,9,10,3,53,75.5
14825,3,NUEVO COLEGIO PART. DE CARTAGENA,PARTICULAR SUBVENCIONADO,URBANO,5,56,5603,CARTAGENA,59,11,24,22,0,116,81.0
14856,3,SUNNYLAND SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,5,57,5701,SAN FELIPE,111,28,43,102,1,285,63.9
14860,1,COLEGIO HERMANO EUGENIO EYRAUD,PARTICULAR SUBVENCIONADO,URBANO,5,52,5201,ISLA DE PASCUA,30,10,14,47,3,104,51.9
14865,2,COLEGIO TECNICO ALIANZA EDUCACIONAL,PARTICULAR SUBVENCIONADO,URBANO,5,58,5802,LIMACHE,65,11,19,9,0,104,91.3
14866,0,COLEGIO ALTAZOR,PARTICULAR SUBVENCIONADO,URBANO,5,51,5103,CONCÓN,31,10,37,132,64,274,28.5
14868,7,LICEO TECNICO AGRICOLA OBISPO RAFAEL LIRA INF,PARTICULAR SUBVENCIONADO,URBANO,5,55,5504,LA CRUZ,71,5,17,18,1,112,83.0
14870,9,COLEGIO ENTRE VALLES,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,61,16,40,32,1,150,78.0
14877,6,LICEO SAN ESTEBAN,MUNICIPAL - DAEM,URBANO,5,53,5304,SAN ESTEBAN,150,34,21,39,1,245,83.7
14879,2,"LICEO PART, MIXTO SAN FELIPE",PARTICULAR SUBVENCIONADO,URBANO,5,57,5701,SAN FELIPE,555,84,190,230,3,1062,78.1
14881,4,LICEO ALDEA EDUCATIVA RAPA NUI,MUNICIPAL - DAEM,URBANO,5,52,5201,ISLA DE PASCUA,96,8,12,20,1,137,84.7
14885,7,COLEGIO LEONARDO DA VINCI,PARTICULAR SUBVENCIONADO,URBANO,5,57,5703,LLAILLAY,8,0,2,6,2,18,55.6
14901,2,COLEGIO SIMON BOLIVAR,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,59,3,32,73,2,169,55.6
14902,0,COLEGIO FUNDADORES DE LA CALERA,PARTICULAR SUBVENCIONADO,URBANO,5,55,5502,LA CALERA,59,3,27,55,0,144,61.8
14912,8,COLEGIO SAN ANTONIO DE VILLA ALEMANA,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,62,18,69,132,19,300,49.7
14913,6,COLEGIO GALILEO,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,5,0,2,5,0,12,58.3
14922,5,COLEGIO LAS ACACIAS,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,47,15,18,55,4,139,57.6
14923,3,COLEGIO WINTERHILL VIÑA DEL MAR,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,15,18,20,62,27,142,37.3
15502,0,INSTITUTO MONSENOR LECAROS,PARTICULAR SUBVENCIONADO,URBANO,6,61,6104,COLTAUCO,83,10,73,84,0,250,66.4
15522,5,CHARLY SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,6,62,6201,PICHILEMU,40,2,20,41,4,107,57.9
15534,9,COLEGIO SAN IGNACIO,PARTICULAR SUBVENCIONADO,URBANO,6,61,6108,MACHALÍ,28,16,19,79,21,163,38.7
15554,3,EL PEQUENO MOZART,PARTICULAR SUBVENCIONADO,URBANO,6,61,6108,MACHALÍ,49,6,25,67,16,163,49.1
15583,7,LICEO TECNICO PROFESIONAL EL TAMBO,MUNICIPAL - CORPORACIÓN,RURAL,6,61,6117,SAN VICENTE,269,45,67,58,1,440,86.6
15589,6,COLEGIO ALCALDE PEDRO URBINA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6112,PEUMO,49,7,16,28,0,100,72.0
15596,9,INSTITUTO SAN VICENTE DE TAGUA TAGUA,MUNICIPAL - CORPORACIÓN,URBANO,6,61,6117,SAN VICENTE,142,28,34,47,0,251,81.3
15600,0,ALBERTO HURTADO CRUCHAGA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6105,DOÑIHUE,29,4,21,39,2,95,56.8
15601,9,COLEGIO ANTILEN,PARTICULAR SUBVENCIONADO,URBANO,6,61,6115,RENGO,90,7,51,113,5,266,55.6
15610,8,"COLEGIO PARTIC, SAN JOSE DE LA MONTANA",PARTICULAR SUBVENCIONADO,URBANO,6,63,6303,CHIMBARONGO,43,3,34,71,0,151,53.0
15621,3,COLEGIO PARTICULAR EL REAL,PARTICULAR SUBVENCIONADO,URBANO,6,63,6301,SAN FERNANDO,39,3,32,61,6,141,52.5
15624,8,COLEGIO MISTRAL,PARTICULAR SUBVENCIONADO,URBANO,6,61,6107,LAS CABRAS,119,13,86,128,2,348,62.6
15627,2,COLEGIO SAN FRANCISCO,PARTICULAR SUBVENCIONADO,RURAL,6,61,6108,MACHALÍ,46,5,20,26,2,99,71.7
15633,7,BRITISH COLLEGE L.T.D.,PARTICULAR SUBVENCIONADO,URBANO,6,63,6301,SAN FERNANDO,45,23,44,46,8,166,67.5
15643,4,INSTITUTO CRISTIANO EDUMASTER COLLEGE,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,36,7,6,15,0,64,76.6
15646,9,INSTITUTO SANTA TERESA DE LOS ANDES,PARTICULAR SUBVENCIONADO,URBANO,6,61,6106,GRANEROS,381,131,139,260,1,912,71.4
15657,4,COLEGIO NEHUEN,PARTICULAR SUBVENCIONADO,URBANO,6,61,6117,SAN VICENTE,74,8,67,124,3,276,54.0
15662,0,INSTITUTO SAN LORENZO,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,60,23,54,249,19,405,33.8
15664,7,COLEGIO MANQUEMAVIDA,PARTICULAR SUBVENCIONADO,URBANO,6,63,6310,SANTA CRUZ,155,3,97,122,6,383,66.6
15666,3,COLEGIO TOMAS GUAGLEN,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,22,6,4,4,0,36,88.9
15676,0,COLEGIO HISPANO CHILENO EL PILAR,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,42,41,34,128,24,269,43.5
15682,5,COLEGIO MAGISTER,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,18,10,13,40,1,82,50.0
15683,3,COLEGIO EVELYN S SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,6,63,6310,SANTA CRUZ,84,13,46,72,5,220,65.0
15684,1,INSTITUTO HANS CHRISTIAN ANDERSEN,PARTICULAR SUBVENCIONADO,URBANO,6,63,6301,SAN FERNANDO,23,2,25,65,9,124,40.3
15690,6,COLEGIO LOS CIPRESES,PARTICULAR SUBVENCIONADO,URBANO,6,61,6105,DOÑIHUE,56,4,41,44,0,145,69.7
15700,7,COLEGIO LA REPUBLICA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,34,13,35,152,6,240,34.2
15707,4,COLEGIO RANCAGUA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,34,23,25,83,16,181,45.3
15720,1,LICEO MUNICIPAL ZOILA ROSA CARRENO,MUNICIPAL - DAEM,RURAL,6,61,6109,MALLOA,172,36,44,41,1,294,85.7
15722,8,LICEO PARTICULAR CARDENAL RAUL SILVA HENRIQUE,PARTICULAR SUBVENCIONADO,URBANO,6,63,6305,NANCAGUA,55,9,52,57,1,174,66.7
15726,0,COLEGIO SAN SEBASTIAN SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,69,19,28,47,1,164,70.7
15731,7,COLEGIO ESPANA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6117,SAN VICENTE,66,9,18,51,0,144,64.6
15739,2,COLEGIO CHIMBARONGO,PARTICULAR SUBVENCIONADO,URBANO,6,63,6303,CHIMBARONGO,129,26,66,44,0,265,83.4
15744,9,COLEGIO ALMENAR,PARTICULAR SUBVENCIONADO,URBANO,6,61,6117,SAN VICENTE,62,2,34,58,2,158,62.0
15745,7,COLEGIO VALLE DE COLCHAGUA,PARTICULAR SUBVENCIONADO,URBANO,6,63,6301,SAN FERNANDO,72,14,27,50,1,164,68.9
15746,5,MONTE CASTELLO,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,51,21,9,15,1,97,83.5
15750,3,COLEGIO LAS AMERICAS,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,47,6,8,22,0,83,73.5
15758,9,COLEGIO CHRISTIAN COLLEGE,PARTICULAR SUBVENCIONADO,URBANO,6,63,6301,SAN FERNANDO,33,2,21,36,0,92,60.9
15759,7,LICEO MACHALI,MUNICIPAL - DAEM,URBANO,6,61,6108,MACHALÍ,289,44,57,47,1,438,89.0
15767,8,COLEGIO DIEGO PORTALES,PARTICULAR SUBVENCIONADO,URBANO,6,61,6108,MACHALÍ,76,9,14,18,0,117,84.6
15769,4,LICEO SANTA CRUZ DE TRIANA,MUNICIPAL - CORPORACIÓN,URBANO,6,61,6101,RANCAGUA,114,16,12,17,0,159,89.3
15774,0,ESCUELA AGRICOLA DON GREGORIO,PARTICULAR SUBVENCIONADO,RURAL,6,63,6303,CHIMBARONGO,107,6,38,23,0,174,86.8
15775,9,LICEO TECNICO PROFESIONAL SANTA ROSA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,53,9,10,17,0,89,80.9
15781,3,LICEO MUNICIPAL DE CODEGUA,MUNICIPAL - DAEM,URBANO,6,61,6102,CODEGUA,152,13,41,36,0,242,85.1
15787,2,COMPLEJO EDUCACIONAL LAS ARAUCARIAS,PARTICULAR SUBVENCIONADO,URBANO,6,63,6301,SAN FERNANDO,73,15,31,47,0,166,71.7
15792,9,COLEGIO REAL DE CAREN,PARTICULAR SUBVENCIONADO,URBANO,6,61,6108,MACHALÍ,38,15,9,40,3,105,59.0
15793,7,COLEGIO INTERAMERICANO,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,28,19,17,29,0,93,68.8
15808,9,LICEO MIRELLA CATALAN URZUA,MUNICIPAL - DAEM,URBANO,6,62,6206,PAREDONES,116,6,22,12,0,156,92.3
15809,7,OLIVAR COLLEGE,PARTICULAR SUBVENCIONADO,URBANO,6,61,6111,OLIVAR,74,12,31,49,2,168,69.6
15810,0,LICEO MANUEL DE SALAS,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,63,20,16,36,0,135,73.3
15817,8,COLEGIO NAHUELCURA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6108,MACHALÍ,41,36,46,186,58,367,33.5
15820,8,COLEGIO SAN MIGUEL DE REMA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6117,SAN VICENTE,98,9,48,101,6,262,59.2
15832,1,COLEGIO BOSQUES DE CHILE,PARTICULAR SUBVENCIONADO,URBANO,6,61,6117,SAN VICENTE,10,0,1,4,0,15,73.3
15840,2,LICEO TECNICO PART.SUBV.CIPRESES             ,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,104,10,25,40,0,179,77.7
15843,7,LICEO INDUSTRIAL DE RENGO                    ,MUNICIPAL - DAEM,URBANO,6,61,6115,RENGO,246,55,110,94,0,505,81.4
16410,0,COLEGIO ABATE MOLINA,PARTICULAR SUBVENCIONADO,URBANO,7,74,7403,LONGAVÍ,89,12,59,43,0,203,78.8
16415,1,COLEGIO RAUQUEN,PARTICULAR SUBVENCIONADO,URBANO,7,73,7301,CURICÓ,127,24,72,186,8,417,53.5
16417,8,COLEGIO POLITECNICO SAN JOSE,PARTICULAR SUBVENCIONADO,URBANO,7,73,7301,CURICÓ,420,24,238,179,1,862,79.1
16424,0,LICEO BICENTENARIO DE MOLINA MARIA DEL TRÁNSITO DE LA CRUZ,MUNICIPAL - DAEM,RURAL,7,73,7304,MOLINA,76,2,48,50,1,177,71.2
16427,5,COLEGIO ESMERALDA,PARTICULAR SUBVENCIONADO,URBANO,7,71,7101,TALCA,37,6,17,47,5,112,53.6
16432,1,LICEO AGRIC.PADRE ALBERTO HURTADO,PARTICULAR SUBVENCIONADO,RURAL,7,73,7304,MOLINA,137,12,39,15,0,203,92.6
16434,8,CENTRO EDUCACIONAL LUIS RUTTEN,PARTICULAR SUBVENCIONADO,URBANO,7,71,7101,TALCA,243,27,73,49,0,392,87.5
16441,0,LICEO SANTA MARTA,PARTICULAR SUBVENCIONADO,URBANO,7,71,7101,TALCA,284,8,149,146,2,589,74.9
16443,7,CENTRO INTEGRAL EDUCACION TALCA,PARTICULAR SUBVENCIONADO,URBANO,7,71,7101,TALCA,694,69,175,97,0,1035,90.6
16446,1,COLEGIO JUAN PIAMARTA,PARTICULAR SUBVENCIONADO,URBANO,7,71,7101,TALCA,300,46,82,82,0,510,83.9
16448,8,INSTITUTO SANTA MARTA,PARTICULAR SUBVENCIONADO,URBANO,7,73,7301,CURICÓ,173,7,151,170,3,504,65.7
16452,6,LICEO POLITECNICO DE CURICO,MUNICIPAL - DAEM,URBANO,7,73,7301,CURICÓ,195,17,88,107,0,407,73.7
16459,3,INSTITUTO EDUCACIONAL DE LA MADERA,PARTICULAR SUBVENCIONADO,RURAL,7,71,7102,CONSTITUCIÓN,56,10,23,5,0,94,94.7
16461,5,COLEGIO LYON´S SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,7,71,7101,TALCA,39,2,4,2,0,47,95.7
